subject,ants MI,custom MI,custom NMI
IXI556-HH-2452,-0.6135017146304241,0.6487195836020709,0.43615408898472574
IXI345-IOP-0928,-0.6572708559243274,0.6835593427227491,0.4000127153973109
IXI361-Guys-0913,-0.7192055730125453,0.7632013800237218,0.47353528389737376
IXI584-Guys-1129,-0.7614342600266264,0.7993007102233372,0.4236978310108743
IXI418-Guys-0956,-0.7172053954005195,0.753176939829348,0.4551244683653907
IXI490-Guys-1018,-0.7035643152940926,0.7355883493141935,0.4567144751992796
IXI261-HH-1704,-0.6241972121509572,0.6455209422950419,0.40840852667231986
IXI244-Guys-0841,-0.647780765106628,0.6573972452867358,0.45688164091340344
IXI396-HH-2115,-0.635380026141707,0.6698179447028352,0.4020369028099332
IXI338-HH-1971,-0.5945080995341983,0.628079556580841,0.41943915952172145
IXI444-HH-2270,-0.5719969570460025,0.6204750395211125,0.46123253772505235
IXI306-IOP-0867,-0.6077789240164232,0.6330153245584524,0.4439943153355828
IXI233-IOP-0875,-0.5967658718241781,0.6342401796979313,0.3959041785568955
IXI613-HH-2734,-0.6500645609913651,0.6937290445061719,0.4321217785436411
IXI322-IOP-0891,-0.5815056529488825,0.6318853881746822,0.4794846048873002
IXI573-IOP-1155,-0.6007861465773746,0.6223052677885521,0.46343046876591915
IXI639-Guys-1088,-0.7599643147748516,0.7980527848960932,0.4326061028049597
IXI637-HH-2785,-0.5979764590000428,0.6378905371021175,0.46247475191715587
IXI246-Guys-0840,-0.6368435190026595,0.6625440954380881,0.477821403492198
IXI337-IOP-0929,-0.5923675720995414,0.6547542507849653,0.4761562364101616
IXI302-HH-1883,-0.6005789625135646,0.64401058690824,0.44270886803840714
IXI533-Guys-1066,-0.6803450158779638,0.7135466846480001,0.41655188422341544
IXI266-Guys-0853,-0.6930173603557471,0.7270894535732229,0.4553407468967654
